transaction_id,sale_date,sale_year,sale_month,sale_quarter,model,variant,segment,body_style,fuel_type,transmission,color,trim_line,optional_packages,options_cost_usd,msrp_usd,discount_percent,discount_amount_usd,final_sale_price_usd,financing_type,loan_term_months,region,country,sales_channel,customer_type,warranty_package,delivery_days,customer_satisfaction_score,is_repeat_customer,trade_in
BMW-2024-07657,10/09/2024,2024,9,Q3,iX,xDrive40,EV,SUV,Petrol,Automatic,Melbourne Red,M Sport,4,3977.08,102190.77,10.27,10494.99,91695.78,Loan,60,China,China,Dealership,Corporate,3-Year Extended,30,4.6,FALSE,FALSE
BMW-2024-07658,01/12/2024,2024,12,Q4,iX,xDrive50,EV,SUV,Petrol,Steptronic Sport,Tanzanite Blue,Luxury Line,3,3616.08,96722.04,0.53,512.63,96209.41,Cash,0,North America,Canada,Dealership,Individual,5-Year Premium,61,4.9,TRUE,FALSE
BMW-2024-07659,11/12/2024,2024,12,Q4,i7,eDrive60,EV,Sedan,Petrol,Manual,Melbourne Red,Standard,5,5829.89,108976.58,10.22,11137.41,97839.17,Lease,24,Europe,Germany,Dealership,Individual,2-Year Standard,52,4.4,TRUE,FALSE
BMW-2024-07660,04/01/2024,2024,1,Q1,i5,eDrive40,EV,Sedan,Hybrid (PHEV),Automatic,Black Sapphire,Standard,0,0,67903.95,7.04,4780.44,63123.51,Lease,60,Africa,Egypt,Fleet/Corporate,Individual,5-Year Premium,37,4,FALSE,FALSE
BMW-2024-07661,23/08/2024,2024,8,Q3,1 Series,128ti,Compact,Hatchback,Diesel,Automatic,Black Sapphire,M Sport,1,1052.95,43515.51,9.14,3977.32,39538.19,Loan,48,Middle East,Saudi Arabia,Dealership,Individual,5-Year Premium,24,3.1,FALSE,TRUE
BMW-2024-07662,24/01/2024,2024,1,Q1,iX,M60,EV,SUV,Electric (BEV),Automatic,Tanzanite Blue,Sport Line,5,11873.12,97958.72,9.84,9639.14,88319.58,Loan,72,China,China,Online Direct,Individual,5-Year Premium,27,4.5,FALSE,TRUE
BMW-2025-07663,02/10/2025,2025,10,Q4,4 Series,M4,Coupe,Sedan,Hybrid (PHEV),Automatic,Mineral Grey,Sport Line,1,2300,59473.58,11.15,6631.3,52842.28,Subscription,0,North America,Canada,Fleet/Corporate,Individual,5-Year Premium,26,2.5,FALSE,FALSE
BMW-2024-07664,01/06/2024,2024,6,Q2,5 Series,530i,Sedan,Sedan,Petrol,Automatic,Portimao Blue,M Sport,0,0,67585.48,3.81,2575.01,65010.47,Lease,36,Europe,France,Dealership,Individual,5-Year Premium,47,2.5,FALSE,FALSE
BMW-2024-07665,05/02/2024,2024,2,Q1,3 Series,330e,Sedan,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,M Sport,5,10592.77,50370.88,1.09,549.04,49821.84,Lease,24,Europe,Italy,Fleet/Corporate,Corporate,2-Year Standard,8,4.2,TRUE,FALSE
BMW-2025-07666,30/07/2025,2025,7,Q3,4 Series,M4,Coupe,Sedan,Petrol,Automatic,Frozen Pure Grey,M Sport,1,1013.18,63521.3,1.69,1073.51,62447.79,Lease,60,China,China,Dealership,Individual,3-Year Extended,40,4,FALSE,FALSE
BMW-2025-07667,10/09/2025,2025,9,Q3,1 Series,128ti,Compact,Hatchback,Petrol,Manual,Portimao Blue,M Sport,4,8748.37,43477.48,0.54,234.78,43242.7,Lease,60,Asia Pacific,South Korea,Dealership,Corporate,5-Year Premium,35,4.2,TRUE,FALSE
BMW-2025-07668,18/11/2025,2025,11,Q4,7 Series,760i,Luxury,Sedan,Petrol,Manual,Verde Ermes,M Sport,4,6640.76,111625.89,1.68,1875.31,109750.58,Cash,0,China,China,Dealership,Individual,5-Year Premium,89,2.5,FALSE,FALSE
BMW-2024-07669,15/05/2024,2024,5,Q2,Z4,M40i,Roadster,Convertible,Hybrid (PHEV),Steptronic Sport,Frozen Pure Grey,Standard,2,4117.71,61433.26,5.86,3599.99,57833.27,Loan,72,China,China,Online Direct,Individual,2-Year Standard,15,4.2,TRUE,TRUE
BMW-2025-07670,24/09/2025,2025,9,Q3,X3,M,SUV,SUV,Hybrid (PHEV),Automatic,Frozen Pure Grey,Luxury Line,4,3911.63,61539.38,9.05,5569.31,55970.07,Lease,72,North America,Mexico,Online Direct,Corporate,2-Year Standard,21,4.2,TRUE,TRUE
BMW-2024-07671,26/07/2024,2024,7,Q3,4 Series,420i,Coupe,Sedan,Petrol,Automatic,Dravit Grey,Luxury Line,0,0,59175.26,7.72,4568.33,54606.93,Loan,36,North America,Canada,Online Direct,Corporate,3-Year Extended,47,2.5,TRUE,FALSE
BMW-2024-07672,27/05/2024,2024,5,Q2,i5,eDrive40,EV,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,Standard,2,3383.28,76049.35,2.55,1939.26,74110.09,Cash,0,North America,Mexico,Online Direct,Individual,2-Year Standard,55,2.5,FALSE,TRUE
BMW-2025-07673,29/08/2025,2025,8,Q3,X5,xDrive50e,SUV,SUV,Diesel,Automatic,Mineral Grey,Standard,1,1229.61,76054.49,5.79,4403.55,71650.94,Subscription,0,Europe,Netherlands,Dealership,Individual,5-Year Premium,61,2.5,FALSE,FALSE
BMW-2024-07674,04/11/2024,2024,11,Q4,X1,xDrive23i,SUV,SUV,Diesel,Automatic,Portimao Blue,Sport Line,0,0,44356.53,9.9,4391.3,39965.23,Loan,48,Asia Pacific,Japan,Online Direct,Corporate,2-Year Standard,69,4.5,FALSE,TRUE
BMW-2024-07675,22/11/2024,2024,11,Q4,X5,xDrive50e,SUV,SUV,Hybrid (PHEV),Automatic,Melbourne Red,M Sport,0,0,78708.8,5.91,4651.69,74057.11,Loan,36,Asia Pacific,Australia,Online Direct,Individual,3-Year Extended,28,4.5,FALSE,FALSE
BMW-2024-07676,28/12/2024,2024,12,Q4,i7,M70,EV,Sedan,Diesel,Automatic,Portimao Blue,Standard,1,2317.39,111245.08,9.47,10534.91,100710.17,Lease,48,Asia Pacific,India,Dealership,Individual,5-Year Premium,60,4.4,TRUE,FALSE
BMW-2025-07677,24/06/2025,2025,6,Q2,i7,M70,EV,Sedan,Hybrid (PHEV),Automatic,Dravit Grey,xLine,0,0,121852.33,8.16,9943.15,111909.18,Lease,48,China,China,Dealership,Individual,3-Year Extended,39,4.1,TRUE,FALSE
BMW-2024-07678,29/02/2024,2024,2,Q1,X5,M50i,SUV,SUV,Petrol,Automatic,Verde Ermes,M Sport,4,3653.83,76850.9,3.83,2943.39,73907.51,Subscription,0,Europe,Poland,Dealership,Individual,3-Year Extended,38,4.5,TRUE,FALSE
BMW-2024-07679,02/06/2024,2024,6,Q2,3 Series,330i,Sedan,Sedan,Diesel,Automatic,Frozen Pure Grey,Individual,1,1347.58,61087.74,6.66,4068.44,57019.3,Loan,24,China,China,Dealership,Individual,2-Year Standard,3,4.5,TRUE,FALSE
BMW-2024-07680,18/12/2024,2024,12,Q4,3 Series,330e,Sedan,Sedan,Petrol,Automatic,Melbourne Red,Standard,5,7022.53,45301.02,1.32,597.97,44703.05,Cash,0,North America,Mexico,Online Direct,Individual,3-Year Extended,46,2.5,FALSE,FALSE
BMW-2024-07681,25/12/2024,2024,12,Q4,2 Series,220i,Compact,Hatchback,Electric (BEV),Automatic,Frozen Pure Grey,Standard,3,5295.26,38906.42,1.52,591.38,38315.04,Loan,24,Asia Pacific,Australia,Dealership,Individual,3-Year Extended,79,4.6,FALSE,TRUE
BMW-2025-07682,25/02/2025,2025,2,Q1,X1,xDrive25e,SUV,SUV,Diesel,Automatic,Portimao Blue,Luxury Line,1,2152.62,47740.7,8.64,4124.8,43615.9,Lease,72,North America,USA,Fleet/Corporate,Corporate,5-Year Premium,87,4.2,FALSE,FALSE
BMW-2024-07683,29/02/2024,2024,2,Q1,3 Series,320i,Sedan,Sedan,Electric (BEV),Manual,Tanzanite Blue,xLine,5,9584.07,49642.61,3.49,1732.53,47910.08,Lease,60,North America,USA,Dealership,Government,3-Year Extended,31,4.6,FALSE,FALSE
BMW-2024-07684,28/10/2024,2024,10,Q4,5 Series,520i,Sedan,Sedan,Petrol,Automatic,Alpine White,Individual,3,4269.74,73372.22,9.06,6647.52,66724.7,Lease,48,Europe,Poland,Dealership,Individual,3-Year Extended,65,2.5,FALSE,TRUE
BMW-2024-07685,17/12/2024,2024,12,Q4,4 Series,430i,Coupe,Sedan,Petrol,Automatic,Mineral Grey,M Sport,1,1617.81,62187.49,0.72,447.75,61739.74,Loan,72,China,China,Dealership,Individual,2-Year Standard,20,4.5,FALSE,TRUE
BMW-2025-07686,09/09/2025,2025,9,Q3,1 Series,118i,Compact,Hatchback,Diesel,Steptronic Sport,Black Sapphire,Sport Line,4,7129.33,40906.91,10.18,4164.32,36742.59,Cash,0,North America,Canada,Dealership,Individual,5-Year Premium,72,4.2,TRUE,FALSE
BMW-2024-07687,21/12/2024,2024,12,Q4,X5,xDrive40i,SUV,SUV,Petrol,Automatic,Mineral Grey,M Sport,2,2868.38,76246.37,0.83,632.84,75613.53,Loan,36,Europe,Spain,Dealership,Individual,3-Year Extended,15,2.5,TRUE,TRUE
BMW-2025-07688,29/04/2025,2025,4,Q2,iX,xDrive50,EV,SUV,Petrol,Automatic,Mineral Grey,Standard,1,2311.97,90902.86,7.83,7117.69,83785.17,Cash,0,Europe,Germany,Online Direct,Individual,2-Year Standard,60,3.9,FALSE,TRUE
BMW-2025-07689,16/05/2025,2025,5,Q2,5 Series,530i,Sedan,Sedan,Petrol,Automatic,Frozen Pure Grey,M Sport,3,2991.66,73610.57,1.39,1023.19,72587.38,Subscription,0,North America,Canada,Dealership,Individual,3-Year Extended,25,4.1,FALSE,TRUE
BMW-2025-07690,16/01/2025,2025,1,Q1,3 Series,320i,Sedan,Sedan,Diesel,Steptronic Sport,Dravit Grey,M Sport,5,7747.57,54448.67,5.03,2738.77,51709.9,Loan,48,North America,Canada,Dealership,Individual,5-Year Premium,50,4,FALSE,TRUE
BMW-2024-07691,26/05/2024,2024,5,Q2,X3,xDrive30e,SUV,SUV,Petrol,Automatic,Black Sapphire,xLine,4,5362.63,58971.16,2.73,1609.91,57361.25,Subscription,0,Middle East,UAE,Dealership,Individual,3-Year Extended,3,3.5,FALSE,TRUE
BMW-2024-07692,19/03/2024,2024,3,Q1,X7,M60i,SUV,SUV,Petrol,Manual,Alpine White,Standard,0,0,94023.41,0.43,404.3,93619.11,Lease,36,Europe,Germany,Dealership,Individual,3-Year Extended,64,4.8,FALSE,TRUE
BMW-2024-07693,28/10/2024,2024,10,Q4,iX,M60,EV,SUV,Petrol,Automatic,Dravit Grey,Sport Line,4,9094.9,91379.96,4.98,4550.72,86829.24,Loan,48,Europe,Germany,Dealership,Individual,5-Year Premium,66,3.3,TRUE,FALSE
BMW-2024-07694,27/10/2024,2024,10,Q4,4 Series,M4,Coupe,Sedan,Petrol,Automatic,Mineral Grey,Sport Line,0,0,55768.58,8.89,4957.83,50810.75,Loan,72,Europe,Poland,Dealership,Individual,5-Year Premium,51,4.5,TRUE,TRUE
BMW-2024-07695,28/06/2024,2024,6,Q2,X5,M,SUV,SUV,Petrol,Manual,Tanzanite Blue,Sport Line,3,6517.29,75217.45,6.38,4798.87,70418.58,Loan,36,Europe,Italy,Dealership,Individual,3-Year Extended,42,4.8,FALSE,TRUE
BMW-2025-07696,06/12/2025,2025,12,Q4,X5,xDrive50e,SUV,SUV,Petrol,Automatic,Alpine White,xLine,5,5840.61,81253.87,2.12,1722.58,79531.29,Cash,0,North America,Canada,Dealership,Individual,5-Year Premium,40,4.2,FALSE,TRUE
BMW-2025-07697,28/08/2025,2025,8,Q3,Z4,sDrive20i,Roadster,Convertible,Diesel,Automatic,Melbourne Red,Sport Line,3,3184.58,65376.38,7.97,5210.5,60165.88,Loan,36,North America,Mexico,Online Direct,Individual,2-Year Standard,56,4.5,FALSE,TRUE
BMW-2024-07698,14/04/2024,2024,4,Q2,2 Series,M240i,Compact,Hatchback,Diesel,Automatic,Melbourne Red,Standard,1,1149.36,39576.55,11.29,4468.19,35108.36,Lease,72,North America,USA,Dealership,Individual,5-Year Premium,74,4.4,TRUE,FALSE
BMW-2025-07699,19/06/2025,2025,6,Q2,X7,M60i,SUV,SUV,Petrol,Manual,Tanzanite Blue,M Sport,0,0,114276.1,7.31,8353.58,105922.52,Cash,0,Middle East,UAE,Online Direct,Individual,3-Year Extended,36,4.8,TRUE,FALSE
BMW-2025-07700,01/12/2025,2025,12,Q4,X3,M,SUV,SUV,Electric (BEV),Automatic,Tanzanite Blue,Sport Line,1,1052.63,55472.74,1.65,915.3,54557.44,Loan,72,Europe,Netherlands,Dealership,Government,3-Year Extended,59,4.3,FALSE,FALSE
BMW-2024-07701,21/09/2024,2024,9,Q3,4 Series,M4,Coupe,Sedan,Diesel,Automatic,Portimao Blue,xLine,5,8857.15,58158.76,10.54,6129.93,52028.83,Cash,0,North America,Mexico,Online Direct,Individual,5-Year Premium,6,4,FALSE,TRUE
BMW-2025-07702,02/02/2025,2025,2,Q1,i5,eDrive40,EV,Sedan,Diesel,Automatic,Black Sapphire,Standard,5,8775.38,78195.55,4.32,3378.05,74817.5,Cash,0,North America,Mexico,Dealership,Individual,3-Year Extended,9,2.5,FALSE,TRUE
BMW-2025-07703,14/09/2025,2025,9,Q3,5 Series,530e,Sedan,Sedan,Diesel,Automatic,Frozen Pure Grey,M Sport,0,0,74618.77,7.88,5879.96,68738.81,Loan,36,Middle East,Saudi Arabia,Online Direct,Individual,2-Year Standard,89,2.5,FALSE,TRUE
BMW-2025-07704,10/01/2025,2025,1,Q1,i5,eDrive40,EV,Sedan,Petrol,Automatic,Mineral Grey,xLine,1,2286.22,78952.14,4.27,3371.26,75580.88,Loan,24,Asia Pacific,Japan,Dealership,Individual,3-Year Extended,7,3.9,FALSE,TRUE
BMW-2024-07705,03/12/2024,2024,12,Q4,4 Series,M4,Coupe,Sedan,Petrol,Automatic,Alpine White,Individual,0,0,69400.4,5.6,3886.42,65513.98,Cash,0,Middle East,Kuwait,Dealership,Individual,2-Year Standard,38,4.9,FALSE,FALSE
BMW-2024-07706,30/07/2024,2024,7,Q3,X3,xDrive30i,SUV,SUV,Electric (BEV),Automatic,Carbon Black,Sport Line,1,1207.61,54431.35,5.36,2917.52,51513.83,Loan,48,Europe,Poland,Dealership,Individual,2-Year Standard,23,2.5,FALSE,FALSE
BMW-2024-07707,16/01/2024,2024,1,Q1,i4,M50,EV,Sedan,Petrol,Automatic,Dravit Grey,xLine,0,0,63308.3,10.62,6723.34,56584.96,Lease,60,North America,Mexico,Dealership,Individual,2-Year Standard,50,4.8,FALSE,TRUE
BMW-2024-07708,06/05/2024,2024,5,Q2,i4,eDrive35,EV,Sedan,Petrol,Automatic,Melbourne Red,Sport Line,3,6066.87,64636.12,7.3,4718.44,59917.68,Lease,60,China,China,Dealership,Individual,3-Year Extended,62,2.5,TRUE,FALSE
BMW-2024-07709,29/11/2024,2024,11,Q4,4 Series,420i,Coupe,Sedan,Petrol,Manual,Portimao Blue,Standard,0,0,52786.07,7.42,3916.73,48869.34,Loan,48,Asia Pacific,South Korea,Dealership,Individual,5-Year Premium,57,2.5,FALSE,TRUE
BMW-2025-07710,30/11/2025,2025,11,Q4,7 Series,740i,Luxury,Sedan,Petrol,Automatic,Frozen Pure Grey,Standard,5,10837.14,98532.12,10.82,10661.18,87870.94,Lease,48,Europe,Germany,Dealership,Government,5-Year Premium,88,4.5,FALSE,FALSE
BMW-2025-07711,06/08/2025,2025,8,Q3,1 Series,M135i,Compact,Hatchback,Petrol,Automatic,Portimao Blue,xLine,1,1070.22,38813.15,11.79,4576.07,34237.08,Lease,36,Europe,UK,Fleet/Corporate,Corporate,2-Year Standard,27,4.7,FALSE,FALSE
BMW-2025-07712,31/10/2025,2025,10,Q4,2 Series,220i,Compact,Hatchback,Diesel,Automatic,Black Sapphire,Sport Line,1,1594.75,45646.9,2.09,954.02,44692.88,Lease,48,China,China,Dealership,Individual,5-Year Premium,41,4.7,TRUE,FALSE
BMW-2025-07713,29/11/2025,2025,11,Q4,i4,M50,EV,Sedan,Hybrid (PHEV),Steptronic Sport,Tanzanite Blue,Standard,1,1153,65607.71,6.84,4487.57,61120.14,Subscription,0,Middle East,Qatar,Dealership,Corporate,5-Year Premium,41,3.9,TRUE,FALSE
BMW-2025-07714,17/05/2025,2025,5,Q2,i4,eDrive40,EV,Sedan,Petrol,Automatic,Carbon Black,Luxury Line,0,0,67401.58,0.2,134.8,67266.78,Subscription,0,North America,USA,Dealership,Rental,5-Year Premium,56,4.8,TRUE,FALSE
BMW-2025-07715,03/06/2025,2025,6,Q2,i5,xDrive40,EV,Sedan,Petrol,Automatic,Melbourne Red,Sport Line,2,1658.06,82841.15,7.16,5931.43,76909.72,Lease,48,China,China,Dealership,Corporate,3-Year Extended,87,4.1,FALSE,TRUE
BMW-2024-07716,19/12/2024,2024,12,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Alpine White,Standard,2,2669.08,83575.82,4.88,4078.5,79497.32,Lease,60,Africa,Nigeria,Dealership,Individual,2-Year Standard,43,2.5,FALSE,FALSE
BMW-2025-07717,10/02/2025,2025,2,Q1,iX,M60,EV,SUV,Electric (BEV),Automatic,Melbourne Red,Sport Line,5,11947.5,103160.01,5.1,5261.16,97898.85,Loan,36,Middle East,Saudi Arabia,Online Direct,Individual,3-Year Extended,4,4.9,FALSE,TRUE
BMW-2025-07718,13/11/2025,2025,11,Q4,Z4,M40i,Roadster,Convertible,Electric (BEV),Automatic,Tanzanite Blue,Standard,3,5749.87,61406.2,6.67,4095.79,57310.41,Lease,24,Asia Pacific,Japan,Dealership,Corporate,2-Year Standard,18,4,TRUE,FALSE
BMW-2024-07719,09/08/2024,2024,8,Q3,3 Series,340i,Sedan,Sedan,Diesel,Automatic,Melbourne Red,Luxury Line,2,3726.48,49865.95,8.19,4084.02,45781.93,Loan,60,North America,Canada,Dealership,Corporate,2-Year Standard,29,2.5,FALSE,TRUE
BMW-2024-07720,03/04/2024,2024,4,Q2,5 Series,530i,Sedan,Sedan,Diesel,Automatic,Portimao Blue,Luxury Line,4,8442.7,64967.62,7.23,4697.16,60270.46,Loan,24,Europe,Netherlands,Dealership,Individual,2-Year Standard,53,4.5,TRUE,FALSE
BMW-2024-07721,08/09/2024,2024,9,Q3,5 Series,520i,Sedan,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,M Sport,0,0,69378.5,4.06,2816.77,66561.73,Lease,24,Asia Pacific,Japan,Fleet/Corporate,Individual,2-Year Standard,88,3.3,FALSE,FALSE
BMW-2024-07722,15/03/2024,2024,3,Q1,2 Series,223i,Compact,Hatchback,Petrol,Manual,Verde Ermes,M Sport,4,8201.44,46647.26,8.02,3741.11,42906.15,Loan,24,China,China,Dealership,Corporate,2-Year Standard,52,3.9,FALSE,TRUE
BMW-2024-07723,27/02/2024,2024,2,Q1,1 Series,120i,Compact,Hatchback,Petrol,Manual,Frozen Pure Grey,M Sport,1,1720.3,40289.26,7.73,3114.36,37174.9,Cash,0,Europe,Poland,Dealership,Individual,2-Year Standard,17,2.5,FALSE,FALSE
BMW-2024-07724,12/12/2024,2024,12,Q4,7 Series,740i,Luxury,Sedan,Petrol,Automatic,Alpine White,M Sport,2,4069.64,100508.54,8.06,8100.99,92407.55,Loan,24,Europe,Spain,Dealership,Individual,5-Year Premium,85,2.5,TRUE,TRUE
BMW-2025-07725,29/01/2025,2025,1,Q1,3 Series,330e,Sedan,Sedan,Petrol,Automatic,Carbon Black,Sport Line,0,0,53379.13,0.93,496.43,52882.7,Lease,48,China,China,Dealership,Corporate,3-Year Extended,85,3.9,FALSE,TRUE
BMW-2025-07726,24/05/2025,2025,5,Q2,X7,xDrive50e,SUV,SUV,Hybrid (PHEV),Automatic,Black Sapphire,Individual,4,9369.11,117115.58,2.07,2424.29,114691.29,Lease,48,North America,Canada,Dealership,Individual,3-Year Extended,51,4.6,TRUE,FALSE
BMW-2024-07727,22/03/2024,2024,3,Q1,X5,M,SUV,SUV,Petrol,Automatic,Melbourne Red,xLine,3,7468.96,74880.37,11.76,8805.93,66074.44,Loan,48,Asia Pacific,Thailand,Dealership,Individual,3-Year Extended,58,3.7,FALSE,FALSE
BMW-2025-07728,14/11/2025,2025,11,Q4,i4,eDrive40,EV,Sedan,Electric (BEV),Automatic,Carbon Black,M Sport,2,4232.87,64787.6,1.14,738.58,64049.02,Subscription,0,Europe,UK,Dealership,Individual,3-Year Extended,47,3.8,FALSE,TRUE
BMW-2024-07729,06/06/2024,2024,6,Q2,5 Series,M5,Sedan,Sedan,Diesel,Automatic,Melbourne Red,M Sport,0,0,68977.25,5.14,3545.43,65431.82,Loan,36,Asia Pacific,South Korea,Dealership,Individual,3-Year Extended,59,2.5,FALSE,FALSE
BMW-2024-07730,21/07/2024,2024,7,Q3,5 Series,540i,Sedan,Sedan,Diesel,Steptronic Sport,Tanzanite Blue,xLine,0,0,66317.52,4.91,3256.19,63061.33,Loan,60,North America,USA,Dealership,Individual,5-Year Premium,35,3.9,FALSE,FALSE
BMW-2025-07731,06/07/2025,2025,7,Q3,X1,xDrive23i,SUV,SUV,Petrol,Automatic,Mineral Grey,Sport Line,1,2118.09,48362.93,11.42,5523.05,42839.88,Loan,60,China,China,Online Direct,Individual,5-Year Premium,68,4.6,TRUE,TRUE
BMW-2024-07732,11/12/2024,2024,12,Q4,X5,xDrive50e,SUV,SUV,Hybrid (PHEV),Automatic,Frozen Pure Grey,Individual,5,7381.02,90558.54,7.98,7226.57,83331.97,Lease,24,China,China,Online Direct,Corporate,3-Year Extended,38,4.7,TRUE,TRUE
BMW-2025-07733,03/06/2025,2025,6,Q2,5 Series,530e,Sedan,Sedan,Electric (BEV),Automatic,Melbourne Red,Luxury Line,2,4512.87,68680.75,1.25,858.51,67822.24,Lease,36,Europe,Spain,Dealership,Government,5-Year Premium,12,4.4,TRUE,TRUE
BMW-2024-07734,10/03/2024,2024,3,Q1,2 Series,M2,Compact,Hatchback,Diesel,Automatic,Alpine White,M Sport,5,5913.59,46741.75,8.3,3879.57,42862.18,Cash,0,China,China,Online Direct,Individual,3-Year Extended,43,3.5,FALSE,FALSE
BMW-2025-07735,08/01/2025,2025,1,Q1,X5,xDrive40i,SUV,SUV,Electric (BEV),Steptronic Sport,Melbourne Red,xLine,5,10156.27,80627.83,3.97,3200.92,77426.91,Loan,60,North America,Canada,Dealership,Individual,2-Year Standard,26,4.3,FALSE,FALSE
BMW-2024-07736,13/11/2024,2024,11,Q4,X1,xDrive25e,SUV,SUV,Diesel,Automatic,Tanzanite Blue,Sport Line,1,2081.23,46939.22,9.22,4327.8,42611.42,Loan,48,China,China,Fleet/Corporate,Individual,5-Year Premium,85,3.7,FALSE,FALSE
BMW-2024-07737,15/04/2024,2024,4,Q2,3 Series,320i,Sedan,Sedan,Petrol,Automatic,Frozen Pure Grey,M Sport,5,8492.04,50489.95,6.21,3135.43,47354.52,Loan,36,Asia Pacific,Australia,Dealership,Corporate,3-Year Extended,42,3.8,TRUE,FALSE
BMW-2025-07738,18/05/2025,2025,5,Q2,5 Series,520i,Sedan,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,Luxury Line,0,0,69983.86,2.57,1798.59,68185.27,Loan,72,North America,Canada,Fleet/Corporate,Government,2-Year Standard,88,3.3,FALSE,FALSE
BMW-2024-07739,24/05/2024,2024,5,Q2,3 Series,330i,Sedan,Sedan,Hybrid (PHEV),Automatic,Mineral Grey,Sport Line,0,0,49814.57,0.41,204.24,49610.33,Subscription,0,North America,USA,Online Direct,Corporate,5-Year Premium,28,4.8,FALSE,FALSE
BMW-2025-07740,15/09/2025,2025,9,Q3,7 Series,740i,Luxury,Sedan,Electric (BEV),Automatic,Frozen Pure Grey,Luxury Line,3,7454.44,109771.7,6.2,6805.85,102965.85,Loan,24,China,China,Dealership,Individual,5-Year Premium,64,4.7,FALSE,FALSE
BMW-2024-07741,24/04/2024,2024,4,Q2,4 Series,M440i,Coupe,Sedan,Hybrid (PHEV),Automatic,Tanzanite Blue,xLine,5,9838.86,57530.67,10.51,6046.47,51484.2,Lease,48,China,China,Online Direct,Individual,3-Year Extended,53,4.8,FALSE,FALSE
BMW-2024-07742,01/01/2024,2024,1,Q1,1 Series,M135i,Compact,Hatchback,Hybrid (PHEV),Automatic,Melbourne Red,Standard,0,0,37133.64,10.32,3832.19,33301.45,Loan,24,China,China,Online Direct,Individual,5-Year Premium,43,4.3,FALSE,FALSE
BMW-2024-07743,16/04/2024,2024,4,Q2,3 Series,330e,Sedan,Sedan,Hybrid (PHEV),Steptronic Sport,Mineral Grey,M Sport,3,3318.63,50748.39,4.58,2324.28,48424.11,Loan,36,Europe,Spain,Dealership,Individual,2-Year Standard,53,5,FALSE,TRUE
BMW-2024-07744,28/11/2024,2024,11,Q4,X3,M40i,SUV,SUV,Diesel,Automatic,Black Sapphire,M Sport,1,1579.91,58967.5,4.74,2795.06,56172.44,Loan,60,North America,Canada,Fleet/Corporate,Individual,2-Year Standard,21,3.3,FALSE,FALSE
BMW-2025-07745,08/12/2025,2025,12,Q4,X5,xDrive50e,SUV,SUV,Diesel,Automatic,Frozen Pure Grey,M Sport,0,0,88527.03,8.32,7365.45,81161.58,Lease,48,Middle East,Kuwait,Dealership,Individual,3-Year Extended,24,4.1,FALSE,FALSE
BMW-2025-07746,07/08/2025,2025,8,Q3,i7,xDrive60,EV,Sedan,Diesel,Automatic,Dravit Grey,xLine,2,3505.22,114672.61,10.95,12556.65,102115.96,Lease,60,Europe,Italy,Dealership,Corporate,3-Year Extended,28,4.1,FALSE,TRUE
BMW-2025-07747,19/07/2025,2025,7,Q3,3 Series,320i,Sedan,Sedan,Petrol,Automatic,Dravit Grey,Sport Line,4,9388.26,52966.5,0.42,222.46,52744.04,Loan,72,China,China,Online Direct,Individual,3-Year Extended,21,3.5,TRUE,FALSE
BMW-2024-07748,26/08/2024,2024,8,Q3,3 Series,330i,Sedan,Sedan,Diesel,Manual,Melbourne Red,M Sport,2,4722.99,51913.74,7.51,3898.72,48015.02,Loan,48,Asia Pacific,South Korea,Online Direct,Government,2-Year Standard,34,3.6,TRUE,TRUE
BMW-2025-07749,14/06/2025,2025,6,Q2,X1,xDrive23i,SUV,SUV,Diesel,Automatic,Melbourne Red,Luxury Line,5,8982.41,45407.21,11.73,5326.27,40080.94,Cash,0,Asia Pacific,Thailand,Dealership,Individual,3-Year Extended,18,2.5,TRUE,TRUE
BMW-2025-07750,04/01/2025,2025,1,Q1,i7,xDrive60,EV,Sedan,Petrol,Automatic,Carbon Black,Individual,5,9966.11,134624.18,0.91,1225.08,133399.1,Cash,0,China,China,Dealership,Corporate,2-Year Standard,7,3.7,FALSE,FALSE
BMW-2025-07751,11/12/2025,2025,12,Q4,Z4,sDrive30i,Roadster,Convertible,Diesel,Automatic,Tanzanite Blue,Sport Line,0,0,67104.94,2.19,1469.6,65635.34,Loan,60,China,China,Dealership,Individual,3-Year Extended,42,3.7,FALSE,FALSE
BMW-2024-07752,09/05/2024,2024,5,Q2,2 Series,223i,Compact,Hatchback,Petrol,Manual,Portimao Blue,Luxury Line,4,5022.3,39686.29,0.87,345.27,39341.02,Cash,0,Latin America,Chile,Dealership,Individual,2-Year Standard,36,3.7,FALSE,TRUE
BMW-2024-07753,10/04/2024,2024,4,Q2,X3,xDrive20i,SUV,SUV,Petrol,Automatic,Alpine White,Luxury Line,5,10777.91,56014.62,3.52,1971.71,54042.91,Loan,36,Europe,Netherlands,Fleet/Corporate,Individual,3-Year Extended,36,2.8,FALSE,TRUE
